App,Category,Rating,Reviews,Size,Installs,Type,Price ($),Content Rating,Genres,Last Updated,Current Ver,Android Ver
CX,FAMILY,3.9,13,12M,1000,Free,0,Everyone,Casual,30/05/2016,1.3_4,3.0 and up
cxwifi,FAMILY,4.1,62,6.5M,10000,Free,0,Everyone,Entertainment,14/11/2015,1.4,2.2 and up
CXWiFiP,FAMILY,3.1,47,5.5M,10000,Free,0,Everyone,Entertainment,14/11/2015,2,2.2 and up
cxwifi,FAMILY,4.4,63,7.6M,10000,Free,0,Everyone,Entertainment,14/11/2015,1.4,2.2 and up
CXWIFI,FAMILY,4.3,49,6.6M,10000,Free,0,Everyone,Entertainment,21/03/2018,2.3,4.3 and up
MorsePlayerFree,FAMILY,4.2,268,4.2M,50000,Free,0,Everyone,Education,23/01/2017,2.1.1,3.0 and up
IgitabocyIndirimbo,FAMILY,4.5,93,1.6M,50000,Free,0,Everyone,Entertainment,05/02/2018,INDIRIMBO V.2014.002,1.6 and up
CXmodelufo,FAMILY,3.8,19,12M,1000,Free,0,Everyone,Entertainment,19/01/2017,2.1,2.2 and up
WiFiFPV,FAMILY,3.8,316,19M,100000,Free,0,Everyone,Entertainment,01/06/2017,1.8,2.2 and up
DBTrainSimulator,FAMILY,3.7,6514,72M,500000,Free,0,Everyone,Simulation,23/05/2018,1.6.2,3.0 and up
DBTools,FAMILY,4.6,37,3.3M,1000,Free,0,Everyone,Education,17/06/2014,1.9,2.2 and up
FifthEditionDMTools,FAMILY,4.1,942,3.0M,100000,Free,0,Everyone,Role Playing,19/01/2017,1.14b,3.0 and up
AccountClassSolutionsDKGoelVol,FAMILY,4.6,124,23M,10000,Free,0,Everyone,Education,17/04/2018,1.0.0,3.0 and up
AccountClassSolutionsDKGoelVol,FAMILY,4.4,708,33M,50000,Free,0,Everyone,Education,12/02/2018,1.0.0,3.0 and up
AccountClassSolutionsDKGoel,FAMILY,4.5,663,25M,50000,Free,0,Everyone,Education,09/02/2018,3.0.0,3.0 and up
OffroadPoliceCarDE,FAMILY,4.3,9149,80M,1000000,Free,0,Everyone,Simulation,15/03/2017,1.3,2.3.3 and up
MythDefenseDF,FAMILY,4.2,17108,8.3M,100000,Free,0,Everyone,Strategy,23/06/2016,1.3.9,2.3.3 and up
GalaxyDefense,FAMILY,4.1,78142,17M,5000000,Free,0,Everyone,Strategy,22/08/2015,1.2.3,3.0 and up
LearnEnglishwithElChavo,FAMILY,4.2,6133,7.0M,100000,Free,0,Everyone,Education,01/10/2015,6.2,2.3.3 and up
DPandStatus,FAMILY,4.1,623,3.0M,100000,Free,0,Everyone,Entertainment,11/08/2017,1.0.1,3.0 and up
MegaNNEmulator,FAMILY,4.6,877576,12M,10000000,Free,0,Everyone,Casual,14/05/2016,6,2.0 and up
DTVR,FAMILY,3.8,25,9.5M,1000,Free,0,Everyone,Entertainment,09/08/2016,1.2,2.2 and up
MaherELMouaiklyOffline,FAMILY,4.6,166,2.6M,10000,Free,0,Everyone,Entertainment,24/05/2017,1.1.0,3.1 and up
WPBSDT,FAMILY,5,3,6.3M,500,Free,0,Everyone,Entertainment,03/04/2015,4.1.1,2.3.3 and up
CrackAttack,FAMILY,4.3,31970,77M,1000000,Free,0,Everyone,Puzzle,07/06/2017,1.8,Varies with device
Cracktheblueangrybirdsegg,FAMILY,3.2,85,2.1M,10000,Free,0,Everyone,Puzzle,22/04/2016,1.0.0,2.1 and up
GermanListening,FAMILY,4.8,18298,8.0M,500000,Free,0,Everyone,Education,23/07/2018,2.94,2.3.3 and up
SuperSportCarSimulator,FAMILY,4.2,58553,50M,1000000,Free,0,Everyone,Simulation,25/12/2016,3.1,2.3.3 and up
ExtremeMotorbikeJumpD,FAMILY,4,94308,79M,10000000,Free,0,Everyone,Simulation,25/12/2016,4.2,2.3.3 and up
TAMAGO,FAMILY,3,42515,1.6M,5000000,Free,0,Everyone,Casual,23/05/2018,1.0.3,2.3.3 and up
DxLudo,FAMILY,3.6,215,2.6M,50000,Free,0,Everyone,Puzzle,18/04/2011,1,2.1 and up
ElementalGalaxyDxMatch,FAMILY,4,127,14M,10000,Free,0,Everyone,Puzzle,11/03/2014,1.0.9,2.2 and up
CitationduJourMotivation,FAMILY,4.1,321,914k,100000,Free,0,Everyone,Education,14/02/2015,1,2.2 and up
DrivingSchoolD,FAMILY,3.9,5075,48M,500000,Free,0,Everyone,Simulation,04/04/2017,2.1.5,3.0 and up
TinyDefense,FAMILY,4.1,29387,16M,1000000,Free,0,Everyone,Strategy,22/08/2015,1.0.6,3.0 and up
DinosaurWar,FAMILY,4.3,157997,27M,10000000,Free,0,Everyone,Simulation,04/08/2016,1.4.4,2.3.3 and up
MinutesaDayTimesTables,FAMILY,4.1,681,48M,100000,Free,0,Everyone,Education,03/07/2014,1.2,2.2 and up
PyaarEkDhoka,FAMILY,5,18,1.3M,50,Free,0,Everyone,Casual,13/02/2018,1,4.3 and up
FakeCallFromWengiePrank,FAMILY,3.5,352,3.8M,50000,Free,0,Everyone,Entertainment,23/07/2017,1,3.0 and up
LuxuryCarSimulator,FAMILY,3.9,35989,46M,1000000,Free,0,Everyone,Simulation,07/08/2015,2.3,2.3.3 and up
EFSpellingBee,FAMILY,3,2,9.4M,500,Free,0,Everyone,Education;Education,12/10/2017,1.2.2,4.3 and up
Travelmoji,FAMILY,3.9,13,10M,500,Free,0,Everyone,Education,24/06/2016,2,4.3 and up
AgendaEF,FAMILY,3.4,79,33M,5000,Free,0,Everyone,Education,27/05/2015,1.03,3.0 and up
ConnectEm,FAMILY,4.5,49381,6.8M,1000000,Free,0,Everyone,Puzzle,25/06/2018,1.0.17,2.0 and up
EPSpotter,FAMILY,3.4,9,28M,500,Free,0,Everyone,Entertainment,28/09/2016,314007,4.3 and up
IamDentistSavemyTeeth,FAMILY,4.3,7443,33M,100000,Free,0,Everyone,Casual,29/09/2016,1.0.11,3.0 and up
MashaandTheBear,FAMILY,4.4,15105,36M,1000000,Free,0,Everyone,Education,11/06/2018,3.1.8,4.3 and up
EPRadio,FAMILY,5,3,154k,50,Free,0,Everyone,Entertainment,26/03/2018,1,3.0 and up
FootSurgeryHospitalSimulatorERDoctorGames,FAMILY,3.9,314,28M,100000,Free,0,Everyone,Casual,15/01/2018,1.1,5.1 and up
ConnectEmHalloween,FAMILY,4.5,6673,4.4M,500000,Free,0,Everyone,Puzzle,23/09/2016,1.0.7,2.0 and up
LireavecSamietJulie,FAMILY,3.6,569,18M,100000,Free,0,Everyone,Educational;Education,13/06/2014,1.2,2.2 and up
YEBISOpenGLESTechDemo,FAMILY,4.6,380,6.7M,10000,Free,0,Everyone,Entertainment,11/03/2014,1,4.3 and up
TAXLANDIA,FAMILY,1.9,141,65M,1000,Free,0,Everyone,Educational,06/03/2018,1.8.2,4.3 and up
GermanVocabularyTrainer,FAMILY,3.3,1218,1.0M,100000,Free,0,Everyone,Education,24/08/2012,1,2.1 and up
EZBuilderMobile,FAMILY,4.3,51,57M,5000,Free,0,Everyone,Education,02/04/2018,2018.04.02.00,3.0 and up
OffroadCruiser,FAMILY,4.3,42432,36M,1000000,Free,0,Everyone,Simulation,13/07/2016,1.3,2.3.3 and up
MotocrossFunSimulator,FAMILY,3.8,22570,35M,1000000,Free,0,Everyone,Simulation,09/01/2017,1.2,2.3.3 and up
PoliceCarDrivingSim,FAMILY,4.1,72522,51M,10000000,Free,0,Everyone,Simulation,10/04/2018,1.54,2.3.3 and up
MicroFi,FAMILY,3.7,39,2.8M,5000,Free,0,Everyone,Education,12/02/2014,2.4,2.3.3 and up
FP,FAMILY,4.5,922,552k,50000,Free,0,Everyone,Entertainment,20/09/2014,1.1,1.6 and up
Pinfo,FAMILY,4.6,19,1.6M,500,Free,0,Everyone,Entertainment,15/08/2016,3rd Release Aug 2016,2.2 and up
FloridaDriverLicenseTest,FAMILY,4.5,65,470k,5000,Free,0,Everyone,Education,30/01/2016,2,2.1 and up
TheSimpsonsTappedOut,FAMILY,4.3,636995,49M,10000000,Free,0,Teen,Casual,31/07/2018,4.34.0,4.0.3 and up
AdventureQuestDMMO,FAMILY,4.3,22667,35M,1000000,Free,0,Teen,Role Playing,26/07/2018,1.10.1,4.4 and up
CanYourPetReturnsTeen,FAMILY,4.3,45370,14M,1000000,Free,0,Teen,Simulation,02/08/2018,2.59.8,2.3 and up
DHologramsJoke,FAMILY,2.9,31596,31M,5000000,Free,0,Teen,Simulation,23/12/2016,1.5,2.3 and up
Bodyscannerprank,FAMILY,3.3,16063,3.8M,1000000,Free,0,Teen,Casual,02/06/2016,3,2.3 and up
BrokenScreenPrank,FAMILY,3.3,23682,9.8M,1000000,Free,0,Teen,Casual,14/06/2018,6.2,4.0 and up
Eternium,FAMILY,4.8,1506783,89M,10000000,Free,0,Teen,Role Playing,18/07/2018,1.2.115,4.0 and up
BlockCityWarsskinsexport,FAMILY,4.5,762706,28M,10000000,Free,0,Teen,Simulation,30/03/2018,6.7.5,4.0 and up
RPGEndofAspirationF,FAMILY,4.4,20368,31M,500000,Free,0,Teen,Role Playing,15/12/2016,3.0.0fr,2.3 and up
DragonSimOnlineBeADragon,FAMILY,4.6,111741,66M,5000000,Free,0,Teen,Simulation,27/02/2018,5.4,4.0 and up
CreateASuperheroHD,FAMILY,3.3,8642,19M,500000,Free,0,Teen,Casual,30/12/2017,4.0.4,2.3 and up
DogSimOnlineRaiseaFamily,FAMILY,4.6,94989,74M,5000000,Free,0,Teen,Simulation,22/04/2018,8.6,4.0 and up
HollywoodURisingStars,FAMILY,4.2,233588,74M,5000000,Free,0,Teen,Simulation,21/04/2017,3.8.0,4.0.3 and up
VforVampireFree,FAMILY,4.3,2772,35M,500000,Free,0,Teen,Puzzle,20/09/2014,1.0.1,2.1 and up
FiveNightsatFreddysDemo,FAMILY,4.3,1503544,40M,50000000,Free,0,Teen,Strategy,15/11/2014,1.07,2.3 and up
TheXFilesDeepStateHiddenObjectAdventure,FAMILY,4.5,22018,53M,500000,Free,0,Teen,Casual,18/07/2018,2.6.1,5.0 and up
ZEmpireDeadStrike,FAMILY,4.6,99,19M,10000,Free,0,Teen,Strategy,08/06/2018,1.8.7,4.0.3 and up
ZCity,FAMILY,4.3,3976,98M,100000,Free,0,Teen,Strategy,29/01/2018,1.1.6,4.0 and up
ZWarZombieModernCombat,FAMILY,4.2,62301,72M,5000000,Free,0,Teen,Strategy,01/08/2018,1.6,4.1 and up
EmpireZEndlessWar,FAMILY,4.2,367951,76M,5000000,Free,0,Teen,Strategy,16/07/2018,2.2.8,4.0.3 and up
VegasCrimeSimulator,FAMILY,4.2,721646,99M,50000000,Free,0,Teen,Simulation,02/08/2018,2.7,4.1 and up
LastEmpireWarZStrategy,FAMILY,4.2,853495,78M,50000000,Free,0,Teen,Strategy,02/08/2018,1.0.208,4.0.3 and up
PewDiePiesTuberSimulator,FAMILY,4.8,1499466,96M,10000000,Free,0,Teen,Casual,24/07/2018,1.25.0,4.1 and up
HeroesofOrderChaos,FAMILY,4.2,690148,25M,10000000,Free,0,Teen,Strategy,27/10/2017,Varies with device,Varies with device
PrincessClosetOtomegamesfreedatingsim,FAMILY,4.5,29495,56M,1000000,Free,0,Teen,Simulation,24/05/2018,1.11.0,4.0.3 and up
HandsnGunsSimulator,FAMILY,3.9,19727,76M,1000000,Free,0,Teen,Simulation,03/07/2018,32,4.1 and up
DinoinCityDinosaurNPolice,FAMILY,3.7,10035,30M,1000000,Free,0,Teen,Simulation,23/05/2018,2.07,4.1 and up
KnightsNSquires,FAMILY,4.4,148826,49M,1000000,Free,0,Teen,Role Playing,19/06/2018,1.4.9,4.0.3 and up
NinjaTurtlesLegends,FAMILY,4.3,344283,95M,10000000,Free,0,Teen,Role Playing,18/12/2017,1.11.39,4.1 and up
KnightfallAR,FAMILY,4.2,254,25M,10000,Free,0,Teen,Strategy,17/03/2018,1,7.0 and up
DungeonHunterActionRPG,FAMILY,4.2,720685,51M,10000000,Free,0,Teen,Role Playing,21/06/2018,3.6.1a,4.0.3 and up
OrderChaosDMMORPG,FAMILY,4.1,242722,54M,10000000,Free,0,Teen,Role Playing,09/07/2018,3.1.2b,4.0.3 and up
WarZ,FAMILY,4.5,97071,87M,5000000,Free,0,Teen,Strategy,03/04/2018,0.1.219,2.3.3 and up
NightsatCubePizzeriaD,FAMILY,4,15875,40M,1000000,Free,0,Teen,Simulation,03/03/2017,1.5,4.2 and up
RivalsatWar,FAMILY,4,174127,48M,5000000,Free,0,Teen,Simulation,03/10/2016,1.3,3.0 and up
FiveTriesAtLoveDatingSim,FAMILY,4.2,37165,22M,1000000,Free,0,Teen,Simulation,14/02/2018,5.1.0,2.3 and up
AvakinLifeDvirtualworld,FAMILY,4.4,1275373,91M,10000000,Free,0,Teen,Role Playing,03/07/2018,1.021.10,4.1 and up
CatalystAZ,FAMILY,4.8,12,8.4M,500,Free,0,Teen,Education,27/06/2018,3.8.0,4.1 and up
Seen,FAMILY,4.5,118285,22M,1000000,Free,0,Teen,Simulation,24/05/2018,1.2.1,4.1 and up
KingdomsatWarHardcorePVP,FAMILY,4.3,34898,92M,1000000,Free,0,Teen,Strategy,28/06/2018,4.05,4.0.3 and up
DanceOnMobile,FAMILY,4.1,23609,31M,1000000,Free,0,Teen,Casual,13/04/2018,1.26,4.0 and up
HairSalonFunGames,FAMILY,3.8,484226,27M,50000000,Free,0,Teen,Casual,15/06/2018,3.0.10,4.0 and up
TheSimsMobile,FAMILY,4.5,559597,89M,10000000,Free,0,Teen,Simulation,26/07/2018,11.1.1.179661,4.1 and up
StarGirlFashionMakeupDressUp,FAMILY,4.3,556929,53M,10000000,Free,0,Teen,Casual,19/04/2018,4.2.1,4.0.3 and up
BeMyPrincessPARTY,FAMILY,4.4,9443,21M,100000,Free,0,Teen,Simulation,12/12/2016,1.8.0,4.0.3 and up
RedEmbraceBLYaoiGame,FAMILY,4.3,616,25M,10000,Free,0,Teen,Casual,12/06/2018,4.5.5,2.3.3 and up
Gaydorado,FAMILY,3.9,8419,47M,100000,Free,0,Teen,Role Playing,01/08/2018,0.0.42,4.0.3 and up
HabboVirtualWorld,FAMILY,3.8,159398,28M,5000000,Free,0,Teen,Role Playing,30/05/2018,2.22.0,4.2 and up
CasualSicBo,FAMILY,4,3,2.2M,500,Free,0,Teen,Casual,22/07/2018,1.1.1,5.0 and up
MarkedbyKingBs,FAMILY,4.6,70335,58M,500000,Free,0,Teen,Simulation,17/10/2017,1.0.7,4.3 and up
SleepingDelivery,FAMILY,4.6,19640,67M,100000,Free,0,Teen,Simulation,18/05/2018,2,4.4 and up
EvolutionBattleforUtopia,FAMILY,4.2,246705,27M,1000000,Free,0,Teen,Strategy,04/05/2018,3.5.2,4.0.3 and up
BlackSurvival,FAMILY,4.4,48451,52M,1000000,Free,0,Teen,Strategy,01/08/2018,4.6.00,4.0.3 and up
Traindrivingsimulator,FAMILY,3.8,91645,36M,10000000,Free,0,Teen,Simulation,08/05/2018,1.94,4.1 and up
CGSamanyaGyan,FAMILY,4.2,145,4.1M,10000,Free,0,Teen,Education,12/09/2017,7.2,2.3 and up
ClashofKingsTheKingOfFightersversion,FAMILY,4.2,2233681,97M,50000000,Free,0,Teen,Strategy,01/08/2018,3.44.0,2.3.3 and up
CGYojnaJansampark,FAMILY,4,54,4.1M,5000,Free,0,Teen,Education,12/09/2017,7.2,2.3 and up
AllInfoaboutCg,FAMILY,4.7,15,4.1M,1000,Free,0,Teen,Education,10/11/2017,7.4,2.3 and up
CGPatwariExam,FAMILY,3.8,28,4.1M,1000,Free,0,Teen,Education,23/10/2017,7.2,2.3 and up
CGSanyuktBhartiPariksha,FAMILY,4.3,14,4.3M,1000,Free,0,Teen,Education,10/01/2018,7.4,2.3 and up
BattleofZombiesClansWar,FAMILY,4.1,488039,58M,10000000,Free,0,Teen,Strategy,15/11/2017,1.0.175,2.3.3 and up
DungeonLegendsPvPActionMMORPGCoopGames,FAMILY,4.4,102215,42M,1000000,Free,0,Teen,Role Playing,25/06/2018,3.1,4.0.3 and up
FoothillsCP,FAMILY,5,4,7.8M,100,Free,0,Teen,Education,25/06/2018,3.8.0,4.1 and up
Conquerors,FAMILY,4.5,108130,40M,5000000,Free,0,Teen,Strategy,03/08/2018,1.8.0,4.0 and up
CaseSimulatorHeroforCSGO,FAMILY,4.3,14604,68M,500000,Free,0,Teen,Simulation,04/07/2018,3.1.2,4.2 and up
CartoonWars,FAMILY,4.1,137674,72M,5000000,Free,0,Teen,Role Playing,04/07/2018,2.0.2,2.3 and up
DeathDragonKnightsRPG,FAMILY,4.1,11179,19M,1000000,Free,0,Teen,Role Playing,16/09/2016,2.7,2.3 and up
PetVetDrAnimalsHospital,FAMILY,3.7,11748,36M,1000000,Free,0,Teen,Casual,31/10/2016,1.3,4.0.3 and up
DCLegendsBattleforJustice,FAMILY,4.5,355613,59M,10000000,Free,0,Teen,Role Playing,02/08/2018,1.21.2,4.4 and up
RPGDragonLapis,FAMILY,4.6,13492,56M,100000,Free,0,Teen,Role Playing,09/07/2018,1.1.4g,4.1 and up
JigsawVolvoFHTrucks,FAMILY,5,5,8.1M,1000,Free,0,Teen,Puzzle,01/12/2016,1,4.0 and up
PuzzlesVolvoFHTrucks,FAMILY,4.8,10,8.2M,1000,Free,0,Teen,Puzzle,02/12/2016,1,4.0 and up
AngryShark,FAMILY,4,73185,46M,5000000,Free,0,Teen,Simulation,01/11/2017,1.6,4.0 and up
DragonNestM,FAMILY,4.6,11872,62M,100000,Free,0,Teen,Role Playing,17/07/2018,1.2.0,4.3 and up
DarknessRises,FAMILY,4.7,456474,86M,5000000,Free,0,Teen,Role Playing,24/07/2018,1.2.0,4.4 and up
AcrossAgeDX,FAMILY,3.8,5964,48M,500000,Free,0,Teen,Role Playing,09/01/2015,1.1.0,2.2 and up
VirtualMotherSurgeryDoctorEmergencyHospital,FAMILY,3.9,70,61M,10000,Free,0,Teen,Educational,30/05/2018,1.1,4.0 and up
DoorsofRevenge,FAMILY,4.1,105766,48M,10000000,Free,0,Teen,Puzzle,24/05/2018,2.2.2,4.4 and up
HeartSurgeryEmergencyDoctor,FAMILY,4.1,2248,29M,100000,Free,0,Teen,Educational,28/04/2017,1.3,4.0 and up
DAnimeGirlDXDreamPortraitKAWAIIGirlDressUp,FAMILY,4.2,449,56M,10000,Free,0,Teen,Casual,16/02/2018,1.5,4.0 and up
SoldiersofGloryModernWar,FAMILY,4.2,64815,23M,5000000,Free,0,Teen,Strategy,01/06/2018,1.7.5,2.3 and up
CrazyDoctor,FAMILY,4,267636,13M,10000000,Free,0,Teen,Role Playing,03/03/2014,1.5,2.1 and up
TheLostLandsDHLite,FAMILY,4.3,1130,48M,50000,Free,0,Teen,Simulation,03/04/2015,1.01,4.2 and up
TreasureDefense,FAMILY,4.1,3527,35M,100000,Free,0,Teen,Strategy,08/09/2015,2.2.0.23,3.0 and up
CastleDefense,FAMILY,4.2,35172,34M,1000000,Free,0,Teen,Strategy,20/01/2017,3.2.2,2.3.3 and up
DesperateHousewivesTheGame,FAMILY,4.2,10440,27M,500000,Free,0,Teen,Role Playing,06/08/2018,18.30.22,4.4 and up
EFVRVRToursofEFSchools,FAMILY,3.6,17,15M,1000,Free,0,Teen,Education,15/09/2015,1.0.05,4.0 and up
PregnantMomSurgeryNewbornTwinsBabyBirthCare,FAMILY,4.3,95,28M,10000,Free,0,Teen,Educational,24/02/2018,1,4.1 and up
EFMentorWords,FAMILY,4,403,39M,50000,Free,0,Teen,Education,30/07/2018,1.7.0.00115,4.1 and up
EFUniverseEndlessBattle,FAMILY,4.2,5,54M,50,Free,0,Teen,Role Playing,31/07/2018,4541.25.51,4.1 and up
ECCalgary,FAMILY,5,6,8.1M,100,Free,0,Teen,Education,26/06/2018,3.8.0,4.1 and up
NarcosCartelWars,FAMILY,4.7,244797,52M,5000000,Free,0,Teen,Strategy,30/07/2018,1.24.09,4.0.3 and up
HolyKnightEN,FAMILY,4,26202,41M,1000000,Free,0,Teen,Role Playing,05/05/2018,1.1.700,2.3 and up
ElLaberintodelDemonio,FAMILY,4.1,3654,25M,100000,Free,0,Teen,Puzzle,14/04/2017,1.0.1,4.0 and up
ElLaberintodelDemonioD,FAMILY,4,20421,31M,1000000,Free,0,Teen,Puzzle,20/08/2015,1.5,2.3 and up
ShoulderSurgeryEREmergencyDoctorGame,FAMILY,3.9,55,46M,10000,Free,0,Teen,Educational,07/11/2017,1.0.1,4.0 and up
ERBloodDrawDoctorSurgeon,FAMILY,4,154,58M,50000,Free,0,Teen,Educational,13/06/2018,1.8,4.0.3 and up
MultiSurgeryHospitalProVirtualDoctorERGame,FAMILY,4.2,23,33M,1000,Free,0,Teen,Casual,03/04/2018,1,4.1 and up
EyeTransplantEREmergencyHospital,FAMILY,3.9,1938,62M,1000000,Free,0,Teen,Educational,25/05/2018,1.6,4.1 and up
MultiSurgeryEREmergencyHospitalDoctorGame,FAMILY,4.1,227,69M,10000,Free,0,Teen,Educational,21/06/2018,1.2,4.0 and up
OperateNowHospital,FAMILY,4.3,254861,52M,10000000,Free,0,Teen,Simulation,01/08/2018,1.20.3,4.4 and up
VirtualBrainSurgerySimulatorKidEREmergency,FAMILY,3.8,20,55M,5000,Free,0,Teen,Educational,23/02/2018,1.1,4.0 and up
SuperDoctorPregnantMomERSurgerySimulator,FAMILY,4.1,290,73M,10000,Free,0,Teen,Role Playing,23/05/2018,1,4.3 and up
SuperDoctorMyNewbornBabyERInjection,FAMILY,4.7,54,92M,1000,Free,0,Teen,Role Playing,25/06/2018,1,4.3 and up
LittleEyeSurgerySimulatorERDoctorGame,FAMILY,4.4,12,19M,1000,Free,0,Teen,Casual,20/04/2018,1,2.3 and up
ClumsySantaERSurgery,FAMILY,4.1,214,46M,100000,Free,0,Teen,Casual,22/12/2016,1,4.0.3 and up
EREmergencyHospitalBrainKneeEyeSurgery,FAMILY,3.8,25,41M,1000,Free,0,Teen,Educational,21/07/2017,1.1,2.3 and up
WhatsYourStoryftCharmed,FAMILY,4.1,39661,47M,1000000,Free,0,Teen,Role Playing,02/08/2018,1.10.4,5.0 and up
ElevatorSimulatorLiftEMALL,FAMILY,4.4,2941,28M,100000,Free,0,Teen,Simulation,31/07/2018,2.4.1343-prod,4.0.3 and up
NoPimpleFungames,FAMILY,3.3,24091,16M,5000000,Free,0,Teen,Casual,04/08/2016,1.1.0,2.3 and up
SurvivalForestSurvivorHomeBuilder,FAMILY,3.6,9389,64M,1000000,Free,0,Teen,Simulation,31/05/2018,1.3.4,4.0 and up
OTOMEofIkemencafe,FAMILY,4.5,1318,24M,50000,Free,0,Teen,Simulation,05/03/2018,1.0.21,4.1 and up
ChessofBladesDemo,FAMILY,4.2,45,23M,1000,Free,0,Teen,Casual,25/01/2018,1.5,2.3.3 and up
GodsWarsExVampire,FAMILY,3.9,1550,21M,100000,Free,0,Teen,Role Playing,28/10/2017,1.0.6,3.0 and up
AnkleSurgeryEREmergency,FAMILY,3.3,10449,29M,1000000,Free,0,Teen,Educational,02/12/2016,1.7,2.3 and up
FamilyGuyAnotherFreakinMobileGame,FAMILY,4.5,221691,94M,5000000,Free,0,Teen,Puzzle,06/08/2018,1.20.22,4.0.3 and up
PoliceVAZLADASimulator,FAMILY,3.6,3502,61M,500000,Free,0,Teen,Simulation,11/09/2016,1.3,2.3 and up
MotocrossBeachJumpingD,FAMILY,4,105954,43M,10000000,Free,0,Teen,Simulation,05/06/2018,1.7.3,4.1 and up
CanvasFL,FAMILY,4.9,36,9.4M,1000,Free,0,Teen,Education,25/06/2018,3.8.0,4.1 and up
BloodInjectionEREmergencyDoctorERinjection,FAMILY,3.5,246,35M,50000,Free,0,Teen,Casual,23/09/2016,1,2.3 and up
ERDoctorKidsEmergencyRoom,FAMILY,3.1,4798,30M,500000,Free,0,Teen,Casual,13/06/2018,1.9,4.0.3 and up
VirtualMomSurgeryDoctorEREmergencyHospital,FAMILY,4,1130,77M,100000,Free,0,Teen,Educational,15/05/2018,1.4,4.0 and up
OpenHeartSurgeryHospitalERCrazyDoctorSim,FAMILY,4.7,7,25M,1000,Free,0,Teen,Casual,05/04/2018,1,4.1 and up
ERDoctorCityEmergencySurgeryCityDocFREE,FAMILY,3.9,1909,84M,100000,Free,0,Teen,Educational,13/06/2018,2.1,4.0.3 and up
NoseSurgeryERSimulatorLite,FAMILY,3.1,269,39M,50000,Free,0,Teen,Educational,03/06/2017,1,4.0 and up
FrDaoudLamei,FAMILY,5,22,8.6M,1000,Free,0,Teen,Education,27/06/2018,3.8.0,4.1 and up
ZombieDefense,FAMILY,4.3,275048,41M,10000000,Free,0,Teen,Strategy,22/06/2018,12.2,2.3 and up
MonicaToyTV,FAMILY,4.7,6188,49M,500000,Free,0,Everyone 10+,Entertainment;Music & Video,03/04/2018,1.6.4,4.1 and up
NinjaDashRoninJumpRPG,FAMILY,4.7,8508,54M,500000,Free,0,Everyone 10+,Arcade;Action & Adventure,02/08/2018,1.1.23,4.0.3 and up
DungeonKeeper,FAMILY,4,69574,45M,500000,Free,0,Everyone 10+,Strategy,24/05/2018,1.8.91,4.1 and up
StarWarsGalaxyofHeroes,FAMILY,4.5,1461698,67M,10000000,Free,0,Everyone 10+,Role Playing,21/05/2018,0.12.334385,4.1 and up
PlantsvsZombies,FAMILY,4.4,567632,15M,10000000,Free,0,Everyone 10+,Casual,12/06/2018,6.8.1,4.1 and up
FuzzySeasonsAnimalForest,FAMILY,4.8,12137,63M,100000,Free,0,Everyone 10+,Simulation;Pretend Play,06/08/2018,149,4.1 and up
BabyTigerCareMyCuteVirtualPetFriend,FAMILY,4.5,432,63M,100000,Free,0,Everyone 10+,Educational;Education,27/07/2018,1.0.89,4.4 and up
KingofAvalonDragonWarfare,FAMILY,4.2,306652,64M,10000000,Free,0,Everyone 10+,Strategy,31/07/2018,4.6.4,4.0.3 and up
LegionofHeroes,FAMILY,4.3,143087,69M,1000000,Free,0,Everyone 10+,Role Playing,12/07/2018,1.9.22,4.0 and up
HungryHeartsDinerATaleofStarCrossedSouls,FAMILY,4.9,46253,56M,500000,Free,0,Everyone 10+,Simulation,07/02/2018,1.0.1,4.0 and up
CatSimOnlinePlaywithCats,FAMILY,4.6,137198,81M,5000000,Free,0,Everyone 10+,Simulation,22/04/2018,3.7,4.0 and up
LikeABoss,FAMILY,4.4,17069,94M,500000,Free,0,Everyone 10+,Role Playing,01/08/2018,1.0.17.2,5.0 and up
WiiUSimulator,FAMILY,3.4,1178,38M,100000,Free,0,Everyone 10+,Simulation,08/04/2018,1.0.1,5.0 and up
UDictionaryBestEnglishLearningDictionary,FAMILY,4.5,166886,21M,10000000,Free,0,Everyone 10+,Education,29/07/2018,3.6.2,4.0.3 and up
FantasySquadW,FAMILY,4.3,2142,47M,50000,Free,0,Everyone 10+,Role Playing,16/04/2018,1.5.4,4.1 and up
AnnoBuildanEmpire,FAMILY,3.5,33944,28M,1000000,Free,0,Everyone 10+,Strategy,10/03/2016,2.0.0,4.1 and up
TheAetherLifeasaGod,FAMILY,4.1,1407,3.4M,100000,Free,0,Everyone 10+,Role Playing,12/03/2018,1.0.5,4.0 and up
DungeonQuest,FAMILY,4.5,244039,46M,5000000,Free,0,Everyone 10+,Role Playing,04/06/2018,3.0.5.2,4.0 and up
QuestlandTurnBasedRPG,FAMILY,4.6,31134,48M,1000000,Free,0,Everyone 10+,Role Playing,02/08/2018,1.10.6,4.1 and up
DungeonBossStrategyRPG,FAMILY,4.4,218881,37M,5000000,Free,0,Everyone 10+,Role Playing,28/03/2018,0.5.10011,4.0.3 and up
GirlsCraftExploration,FAMILY,3.8,130689,57M,5000000,Free,0,Everyone 10+,Simulation,03/08/2018,1.32,4.2 and up
AKSimulatorandShooting,FAMILY,4,345,14M,100000,Free,0,Everyone 10+,Simulation,11/11/2016,1.3.0,3.0 and up
